Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e9004d95373bbad0b3438f26421185f19e4c4a4534f74fd80779add936c7e6a6,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
7e556b3f5643d4f2160926d180f701f293685de80e7f98e1a7ea7f2a42180fd6,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
fc5b19af6c42dda081d53519b2e4a375b5996b4cb04f81bc4ab5eb52cbcd9263,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
130f36fbecce3772993f6bfed7120b5e9e32cfe7231b41cbb2847ccf2d3ee1d5,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
70ec476d98f17254c00f97c13dcad2677c56bc2f9606a2ed8767007410d7912a,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
849529f8b89e5a27caa28c4278c77df336306932d7b8ea8bff83f1ac48870049,2019-02,Kent Police,Kent Police,0.940896,50.986073,On or near HIGH STREET,E01024539,Shepway 012C,Investigation complete; no suspect identified
a8d1cb210e620c2635cf8d557cbc655f997e476b97732edbddbe13174cc73019,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
d8f053ab79042bdd1fd56c32bef23e5bbed226fd4167060a4da7efa44d8234fd,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
510c92e2c84592bd816b02d54eaa65df2b67b8d4b95dda99ebc1dd25241a2f8e,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
8fd39420a5a3ec8b07bece736ce1e40015e685bf442ab1a6fa78aa90c9f2db5f,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
586a0c43184f68e8139846da757f8b8ecc784d48cdf453a2cf58edfb7c194614,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
c94033b7098674ed12bdaea513a654866a4c304835bda5d0ee6825f9373535cb,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
a95f01afcd6a795a013803fbaf35355a8fa12fb784345e96ff15b6d3a98b2a8a,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
360e019fc917ec55017c184fe3e7e453a83e82360b2494e22b1a28cfeadf1c70,2019-02,Kent Police,Kent Police,1.420677,51.332787,On or near Shopping Area,E01024667,Thanet 016D,Unable to prosecute suspect
33d2ed6b1b3f5a8967bb89575ef596ae44bf81e1a7c0bd635099df6c8df0e3c2,2019-02,Kent Police,Kent Police,1.420677,51.332787,On or near Shopping Area,E01024667,Thanet 016D,Unable to prosecute suspect
