Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
434846be60c12323983474453f5757bff51a7c87f7698f16ee3cb1f78153be5f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.892761,53.190672,On or near GOSS STREET,E01018326,Cheshire West and Chester 034A,Defendant found not guilty
9cd9774ce87745a0b6daaf308a1b88bd89f0160c017090c5566fb31a5a08315e,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.883053,53.174905,On or near GREENBANK,E01018341,Cheshire West and Chester 043E,Defendant found not guilty
e6bc38df222ef57c91758fa3abd93a9a9ed570b70f5af3b9e154e0eaadc9f0b6,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.125996,53.253017,On or near CHOLMONDELEY STREET,E01018635,Cheshire East 018F,Offender given community sentence
64f44531fa86c493ad0e89afe45e215d47aeaeeb41f26107ab04873672deeb21,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.895870,53.207719,On or near BACHE HALL COURT,E01018374,Cheshire West and Chester 028C,Defendant found not guilty
be1c365cfe87eae1fd52c761ada6701922f935daef64f963cd9bcec97b55f2e4,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.701248,53.329170,On or near Supermarket,E01012408,Halton 013F,Offender given conditional discharge
de90280b668ef0fa1c145a1d6b13000ef44cf8cd7cce319c541dec7cabfb9861,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.520487,53.060354,On or near TANNERS WAY,E01018504,Cheshire East 050D,Defendant found not guilty
9cd9774ce87745a0b6daaf308a1b88bd89f0160c017090c5566fb31a5a08315e,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.883053,53.174905,On or near GREENBANK,E01018341,Cheshire West and Chester 043E,Defendant found not guilty
0a2adf71948f5a27631b1d02022884e5d5a2cce24f4bd87d1de7e026aff81e48,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.883615,53.267732,On or near WARWICK COURT,E01018550,Cheshire West and Chester 011B,Offender given community sentence
10471f4a800259e0b3c28a5db79118c35f9e67de2dc584eb929f355ba28d8e4e,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.595976,53.390461,On or near Bus/Coach Station,E01033300,Warrington 018F,Offender fined
5be65769c67bd86cc84dcf14462f07049c6e479f7709a76cd1be59bee615c895,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.537474,53.179384,On or near DURHAM DRIVE,E01018740,Cheshire West and Chester 042C,Offender sent to prison
